id,name,price,type,latitude,longitude,categories
acP3R5vx0vyfyh8r2dNHFA,Metro,$$$,grocery store,42.3315408,-82.9566217,Grocery
I6yo2NLbkUVOzi20X8JeUw,Walmart,$$,grocery store,42.2711177610192,-83.0108705346058,Department Stores
GeTKPx-yUO3YCLATqv_pTQ,Azteca Supermercado,N/A,grocery store,42.31383,-83.1256,Grocery/Imported Food
vn5qICoTfm_UpJDf8PCd-A,Adelina,N/A,restaurant,42.332922,-83.047456,Italian/Mediterranean/Cocktail Bars
7ArIKwojlm_Yca29HnGDfQ,Wright & Company,$$$,restaurant,42.33523,-83.04902,Gastropubs/New American/Tapas/Small Plates
gL6l1EqphkyLqER5lgmReg,Standby,$$,restaurant,42.3344844608147,-83.0461140631014,New American/Cocktail Bars
DP8mtOJKiVV5oZ3Q2Ayotg,Sexy Steak,N/A,restaurant,42.33502,-83.05498,Steakhouses/Halal/Cocktail Bars
zZldbS9xvdEQuMBzOVwzvA,Olin Bar & Kitchen,$$$,restaurant,42.334545,-83.048142,New American/Tapas/Small Plates
LqAEATGcM7A21hb1zjN7KQ,Cibo Modern Mediterranean,N/A,restaurant,42.32906,-83.05463,Mediterranean/Italian/Greek
JXFTTv4unOTRa2BTyVpZnQ,Presley's Kitchen & Bar,N/A,restaurant,42.33567515284477,-83.050527,American/Salad/Cocktail Bars
M0XcvvUYkZmbG5ppG1oqvw,Bar Pigalle,N/A,restaurant,42.344947,-83.05397,Cocktail Bars/French/Breakfast & Brunch
4p1bXdMdETmyU5qhzFxNxw,Selden Standard,$$,restaurant,42.34779,-83.06499,New American/Sandwiches
9zI10-FuCxKqd0FAHwUFRA,Lumen Detroit,$$,restaurant,42.3345218,-83.0546893,New American/Seafood/Cocktail Bars
zpMaHHdBtXphaKkRy5r5NA,Union Assembly,$$,restaurant,42.338024,-83.051814,New American/Pizza
HYrqw4xlLCNDptBHGrTIbQ,Dime Store,$$,restaurant,42.3308060633157,-83.0479924085636,Breakfast & Brunch/New American/Diners
UdO_uBm3sIM5DwaE8XIpbg,Grey Ghost Detroit,$$$,restaurant,42.3451704384376,-83.0555171146989,American/Beer Bar/Cocktail Bars
n_QyiAUeW8cVNfVvA3GpdQ,Vertical Detroit,$$$,restaurant,42.33632830865528,-83.04716327054949,Wine Bars/New American/Steakhouses
I-CjgKtXqZ6ccuDFg-czzg,Leila,N/A,restaurant,42.333249,-83.049995,Lebanese
M_e9bzbH7yzwcVL_6an9Lw,Oak & Reel,N/A,restaurant,42.372277784099786,-83.0668194030966,Italian/Seafood
VOjmQVpCLjRlOkGtLDLFYQ,The Elephant Room,N/A,restaurant,42.33242,-83.04129,American/Cocktail Bars
X1Mf-kLUdzE6OBjDeh4SAg,Le Suprême,$$$,restaurant,42.33355156362,-83.0513706443466,French/Desserts/Cocktail Bars
unpNAU7aIF11_VQvZXUOWg,The Apparatus Room,$$$,restaurant,42.3281585909956,-83.04851272487,New American/Cocktail Bars
A_yrbQxH-SZ8wLm9NWkQPg,Highlands,$$$$,restaurant,42.329869,-83.040452,New American/Bars/Steakhouses
PWkqo_whZ0qhLTpLsi5xjw,Mootz Pizzeria + Bar,$$,restaurant,42.334415,-83.046689,Pizza/Bars
kgXy9XwRanK8mfOuxQP1gA,Besa,$$$,restaurant,42.33052,-83.04533,New American/Seafood/Salad
f5yuQxsMide91X85YdRj1A,Mad Nice,$$$,restaurant,42.3491,-83.06496,Italian
MBQF3y4zvK4rBFi-UXmQdQ,La Casa,$$,restaurant,42.336634,-83.045996,New American/Cigar Bars/Lounges
jDHPcMstUfhnbp-4dVm7YQ,SavannahBlue,$$,restaurant,42.3341913,-83.05233,New American/Soul Food/Cocktail Bars
FyEORWCcFAy3VCeixbU2VQ,Parc,$$$,restaurant,42.3314239,-83.0468584,New American/Breakfast & Brunch/Wine Bars
D6HnRgIfR9gz27I7fBS-tw,Alpino,N/A,restaurant,42.32994587232396,-83.06510190000002,German/French/Italian
NRGZCau3Zh19q64M-a9Yfw,Hiroki-san,N/A,restaurant,42.3335,-83.0516,Japanese/Sushi Bars/Desserts
3Nbs9f7DxP3siSu1pjLj1w,Takoi,$$,restaurant,42.3316432369511,-83.0808343566223,Thai/Pan Asian/Cocktail Bars
k8ZwQVBv7xpsDGgODG0BhQ,BARDA Detroit,$$$,restaurant,42.3485,-83.08786,Bars/Argentine
eUWReO2XurBrVVBblyw8tQ,Ash-Bar Detroit,N/A,restaurant,42.33569388111624,-83.04861813783646,Juice Bars & Smoothies/American/Cocktail Bars
AejD88NtGNyy4C1cS_vg2A,Andrews On the Corner,$$,restaurant,42.3366854,-83.0181027,New American/Salad/Soup
GtYLBKWylCML8YmZDgi81Q,Eatori Market,$$,restaurant,42.3329010520712,-83.0498236999461,Cocktail Bars/Wine Bars/Mediterranean
A7qhrIwaUgdwcLD44JY5XA,San Morello,$$$,restaurant,42.33439,-83.04848,Italian
DsXh8jluV0BaSkVhxQre8Q,SheWolf Pastificio & Bar,$$$,restaurant,42.34795300282243,-83.06269721729974,Italian/Bars
oFGMg0O05YdMoBbqc1dVWg,Tocoroco,N/A,restaurant,42.34481450214983,-83.0389957770733,Burgers/Cocktail Bars/Sports Bars
LXY2-zJxovRaiWixlLmRWg,Frita Batidos,$$,restaurant,42.3379,-83.05314,Burgers/Cuban
Xm2A4Xyd-dw4x86qZCV3hw,Chartreuse Kitchen & Cocktails,$$$,restaurant,42.36029831844176,-83.06625957300086,New American/Tapas/Small Plates/Cocktail Bars
65pRcC4awElAnzH4io9Chw,Batch Brewing Company,$$,restaurant,42.3283429981483,-83.0632939479199,New American/Brewpubs
4U4GNiJgT4laE9VHmodvJA,Marrow,$$$$,restaurant,42.35852,-82.99882,New American/Butcher
jFQ9xzkHluzjjg9vy9XtRg,The Eagle,$$,restaurant,42.3462602535811,-83.05742177397491,Southern/American
iQKV4JcddCVlAQXlyW8pRg,Three Legged Goat,$$,restaurant,42.33525,-83.04211,Sports Bars/American/Pizza
wg7XFjSpK7HHHLtt0Sb88w,Basan Detroit,N/A,restaurant,42.34147,-83.05672,Cafes
N7_qklWP7ykevBCatOQPPA,Hearth 71,N/A,restaurant,42.32905591783143,-83.0397874616645,Venues & Event Spaces/Steakhouses/Wine Bars
Y-b2ciCZx3B66e3jzwM58w,The Clique Restaurant,$,restaurant,42.33324,-83.03345,New American
KGflsQO1qzh5V5QfwaDekw,Central Kitchen + Bar,$$,restaurant,42.3308955873258,-83.0453690361069,Gastropubs/American/Cocktail Bars
A7cDI-TDvG8955Is3g1lyg,Experience Zuzu,N/A,restaurant,42.329516904950026,-83.04568811096992,Sushi Bars/Lounges/Asian Fusion
XMieCaQ9NofNrzSl9FsOqg,PAO Detroit,$$,restaurant,42.336298,-83.053046,Asian Fusion/Pan Asian
15OGyKpAqgAJjlXIQUdpqQ,Firebird Tavern,$$,restaurant,42.3347082245001,-83.0432849552254,New American/Sports Bars/Venues & Event Spaces
UB69uSqkwjTKMuGbWEqs5w,Basement Burger Bar,$$,restaurant,42.335437,-83.0441524,American/Burgers/Salad
LXY2-zJxovRaiWixlLmRWg,Frita Batidos,$$,fast casual,42.3379,-83.05314,Burgers/Cuban
sLp3eqjNyweWt0K-0BTr7w,ChickP Detroit,N/A,fast casual,42.3348149,-83.0502599,Salad/Wraps/Juice Bars & Smoothies
3WGrIVHVZ4RqI1-ptJsJqw,SuperCrisp,$$,fast casual,42.35553,-83.06575,Fast Food/Burgers/Halal
WiKKNXaHC4Zino2A1m3ftQ,Royale with Cheese,$$,fast casual,42.350337903122,-83.0634118616581,Burgers
HYrqw4xlLCNDptBHGrTIbQ,Dime Store,$$,fast casual,42.3308060633157,-83.0479924085636,Breakfast & Brunch/New American/Diners
KV3GUXTFvv5aTN0cYQgN6Q,Anita's Kitchen - Detroit,N/A,fast casual,42.328703692454155,-83.04598589365334,Lebanese/Breakfast & Brunch
lRrC581hQiITmkllE3cJSQ,Mom's Spaghetti,$$,fast casual,42.338277309952325,-83.0521464133298,Italian/Sandwiches
-JQ4WEA0N8f1cfhDVpL4WA,Mister Dips,$$,fast casual,42.33463439281243,-83.04833958883373,Burgers/Ice Cream & Frozen Yogurt
YzaGq6tIR4pGdc7BGPh78w,Bangkok 96 Street Food,$$,fast casual,42.34422,-83.06156,Asian Fusion/Thai/Food Stands
gL6l1EqphkyLqER5lgmReg,Standby,$$,fast casual,42.3344844608147,-83.0461140631014,New American/Cocktail Bars
2zHyxn8w_jIJbjibwIUgoQ,Penny Red's,$$,fast casual,42.33484,-83.04825,Chicken Shop
V4by95-R4Lx9Kgz4mjRrLQ,Bucharest Grill,$,fast casual,42.3385927590295,-83.0212648834069,Mediterranean/Fast Food/Middle Eastern
MG_dEntWnCwiyczRERCc1A,La Lanterna,$$,fast casual,42.3330441,-83.0490294,Pizza/Italian/Wine Bars
oPzCqXIslnKPUOLa8LPulQ,Breadless,$$,fast casual,42.34006245741628,-83.02027041984763,Gluten-Free/Sandwiches/Salad
zZldbS9xvdEQuMBzOVwzvA,Olin Bar & Kitchen,$$$,fast casual,42.334545,-83.048142,New American/Tapas/Small Plates
TJQYqfPzVCbh7Op6GxQixQ,Iggy’s Eggies,$,fast casual,42.3338849519508,-83.049282279921,Breakfast & Brunch
39xIvLftmPsvJ27XJaJWhg,Bai Mai Thai,$$,fast casual,42.3385381,-83.032995,Thai
-mguM6V0E2XTx3A1qBLSyw,Baobab Fare,$$,fast casual,42.370077,-83.072813,Coffee & Tea/African/Juice Bars & Smoothies
zpMaHHdBtXphaKkRy5r5NA,Union Assembly,$$,fast casual,42.338024,-83.051814,New American/Pizza
dgdkTNbspW11FQh5-eQ6OA,Yalla Nakol,N/A,fast casual,42.26077437102916,-82.9669594,Middle Eastern/Mediterranean/Sandwiches
ecM8yvDEvlJLKnxs878OUA,Polish Village Cafe,$$,fast casual,42.398408,-83.056698,Polish/Desserts/Salad
KIgd96wBrHW5JslTjzDDzA,Jose's Tacos,N/A,fast casual,42.346571,-83.03906923250804,Tacos
QUPAXavtWd6LKnvsWV6ywQ,Detroit Shipping Company,$$,fast casual,42.34401907742649,-83.06146026886441,Beer Gardens/Food Court
YToERl_vqJFwbvWTOI7XFw,Detroit 75 Kitchen,$$,fast casual,42.31082,-83.09453,Food Trucks/American/Sandwiches
fmcHbCeBsXEEdY4btGBcPg,Yum Village,$$,fast casual,42.369378,-83.072277,Caribbean/African/Personal Chefs
F5n71dADAgUqYPOqFkQg9Q,Rocco's Italian Deli,$$,fast casual,42.3464699,-83.06157,Italian/Sandwiches/Salad
65pRcC4awElAnzH4io9Chw,Batch Brewing Company,$$,fast casual,42.3283429981483,-83.0632939479199,New American/Brewpubs
NRGZCau3Zh19q64M-a9Yfw,Hiroki-san,N/A,fast casual,42.3335,-83.0516,Japanese/Sushi Bars/Desserts
dkWAWehulUpIiz2Jm5L5ig,7 Greens Detroit Salad,$$,fast casual,42.3342537,-83.0468246,Salad
9zI10-FuCxKqd0FAHwUFRA,Lumen Detroit,$$,fast casual,42.3345218,-83.0546893,New American/Seafood/Cocktail Bars
PWkqo_whZ0qhLTpLsi5xjw,Mootz Pizzeria + Bar,$$,fast casual,42.334415,-83.046689,Pizza/Bars
EZx15hp6F4ICrbrlycL6hA,The Carvery,$,fast casual,42.320422719805,-83.0189163610339,Salad/Soup/Sandwiches
Hx_-hCzYcOfFNEC0Z4O9IQ,Cadillac Lodge,N/A,fast casual,42.331611,-83.045372,Cocktail Bars/Pop-Up Restaurants
DP8mtOJKiVV5oZ3Q2Ayotg,Sexy Steak,N/A,fast casual,42.33502,-83.05498,Steakhouses/Halal/Cocktail Bars
9LDcEENmYP6wi1WUppsbtw,Lunchtime Global,$,fast casual,42.33098,-83.04539,Sandwiches/Soup
A3LFhq9ksb4RXLu7SU2aaw,Atwater Brewery - Detroit,$$,fast casual,42.33716487261349,-83.0185697147519,Breweries
GtYLBKWylCML8YmZDgi81Q,Eatori Market,$$,fast casual,42.3329010520712,-83.0498236999461,Cocktail Bars/Wine Bars/Mediterranean
eFB-ZId9NK-6p4uwyuAwiw,Jose's Tacos,$,fast casual,42.33554,-83.04668,Tacos
LqAEATGcM7A21hb1zjN7KQ,Cibo Modern Mediterranean,N/A,fast casual,42.32906,-83.05463,Mediterranean/Italian/Greek
eUWReO2XurBrVVBblyw8tQ,Ash-Bar Detroit,N/A,fast casual,42.33569388111624,-83.04861813783646,Juice Bars & Smoothies/American/Cocktail Bars
fGj2fwdxSuIB3hYPaUq1WQ,Michigan & Trumbull,$$,fast casual,42.362645816803735,-83.08192976770282,Pizza/Cocktail Bars/Salad
y29cTUUel73awDZPE5iTOg,Alma Kitchen,$$,fast casual,42.388157,-82.941339,Breakfast & Brunch/Soup/American
8ctLeteWujq_EfH2lRSTAw,Supino Pizzeria,$$,fast casual,42.345476174914,-83.040064828648,Pizza/Italian
KGflsQO1qzh5V5QfwaDekw,Central Kitchen + Bar,$$,fast casual,42.3308955873258,-83.0453690361069,Gastropubs/American/Cocktail Bars
CnCpxcw9r6lgKDk4br8TKA,Bakersfield DET,$$,fast casual,42.34518,-83.05572,Tacos/Bars
Y-b2ciCZx3B66e3jzwM58w,The Clique Restaurant,$,fast casual,42.33324,-83.03345,New American
I-CjgKtXqZ6ccuDFg-czzg,Leila,N/A,fast casual,42.333249,-83.049995,Lebanese
uj0R7Wvdww5H84kp5q955A,Motz’s Burgers,$,fast casual,42.30272,-83.11348,Burgers
3Nbs9f7DxP3siSu1pjLj1w,Takoi,$$,fast casual,42.3316432369511,-83.0808343566223,Thai/Pan Asian/Cocktail Bars
0kfdp9bKX4eB6UwzJcEpvg,Beyond Juicery + Eatery,$$,fast casual,42.34599779,-83.0405219,Juice Bars & Smoothies/Salad/Wraps
nLZFCVDGTtgiIrBCcDw68Q,Dollar General,N/A,dollar store,42.338883,-83.032685,Discount Store/Grocery
yygkvRkhvz5A3whUtIqy9A,Dollar Tree,$,dollar store,42.3699954806461,-82.949328031971,Discount Store
rlVtDsEPA381dqaKiBIR-g,Dollar Tree,$,dollar store,42.3158417,-83.1077118,Discount Store
zH08yPMLolctafRrV_3UqQ,Nice Price,$,dollar store,42.3176485,-83.1029396,Discount Store
_lw_B0fzSmeKgBId237Efg,Family Dollar,N/A,dollar store,42.3691825866699,-83.1193771362305,Discount Store
LAddWQMZN4OGivXPht4KfQ,Artloft Midtown,N/A,dollar store,42.3504197,-83.0632317,Home Decor/Accessories/Arts & Crafts
SZq-QxZwhXZ-ur6cJPRKYg,Dollar General,N/A,dollar store,42.408123,-82.92577,Discount Store/Grocery
9cZdgtjRGDbh52PgDt8DJw,Dollar Tree,N/A,dollar store,42.39282,-83.05543,Discount Store
J7gXJsQRlP_esDiTih5hRQ,Family Dollar,N/A,dollar store,42.37145,-83.01898,Discount Store
2a7LN5HWc3pfALRDFVogaQ,Carhartt,$$,dollar store,42.36252562867848,-83.0698961019516,Women's Clothing/Men's Clothing/Children's Clothing
QxRjZ21tKoCpdGthKDpLwA,City Bird,$$,dollar store,42.3515988886356,-83.0650050938129,Arts & Crafts/Home Decor/Jewelry
SpF96fA1xWqROavtfgIdOw,Dollar General,N/A,dollar store,42.392295,-83.054502,Discount Store/Grocery
mNXYOO_1Ir5acbcJB8EOeA,Family Dollar,N/A,dollar store,42.3784675598145,-83.0781326293945,
KaMAKssmDNEehykgsVIhkA,Dollar General,N/A,dollar store,42.370731,-82.95501,Discount Store/Grocery
xEEc1gNKJ5cma2FM_qpSNg,Nice Price,N/A,dollar store,42.394461,-83.056604,Discount Store
fJI9CzPO79rgd56XKoW2_w,Dollar General,N/A,dollar store,42.364743,-82.973627,Grocery/Discount Store
HBcM64tIEaT-mtFjs19ItQ,Dollar General,N/A,dollar store,42.39164,-83.12668,Discount Store/Grocery
OfZHc8S7HYBTv4oQpL3yKQ,Factory Direct,N/A,dollar store,42.2894,-83.057586,Electronics/Outlet Stores/Computers
2onGCrIvV6kcH6yfIFcCNg,D & D Moving & Storage,N/A,dollar store,42.36658245892445,-83.0063980000001,Movers/Self Storage/Packing Supplies
Isy4uYaEwapSeDgTKEtz-g,Peoples Records,$,dollar store,42.344306,-83.037623,Vinyl Records
-oKrpbkQ607S9Fz318PM9A,Dollarama,N/A,dollar store,42.3335949,-82.9378562,
XMTVHb371SJBXOtm14NKog,Humidor 1 Tobacconist Cuban Cigars,$$,dollar store,42.3154545,-83.0377159,Tobacco Shops
z9Vmm58TNttdXbCU3NCzNA,Paragon Sight & Sound,N/A,dollar store,42.28581,-83.805106,Home Theatre Installation/Home Automation/High Fidelity Audio Equipment
2noMvUQxyFzg-ULHkY5DfQ,Pro Discount Store,N/A,dollar store,42.398983,-83.0590515,
CW9qAcghS-SlTu_NVsqCVw,John K King Used & Rare Books,$,dollar store,42.327576629138875,-83.05708393581877,Used Bookstore
rSX7qTRKrmOnyUr2ksq7AA,Bloomscape,N/A,dollar store,42.334654,-83.049634,Nurseries & Gardening
Pa7Hgg20TlR7-ChTiSdb5A,Family Dollar,N/A,dollar store,42.404615939449734,-82.96570267528297,Grocery/Discount Store/Cosmetics & Beauty Supply
nQBGC5dTTDvhvgwAzEzs_Q,Long & McQuade,$$,dollar store,42.3044168,-82.9966027,Musical Instruments & Teachers/Musical Instrument Services
hX_7c1oxX6Zr7raT9iVaew,Dollar General,N/A,dollar store,42.396833,-83.001407,Discount Store/Grocery
-hMeWhYFoojet1PA93N-Dw,Floyd,N/A,dollar store,42.3488,-83.03606,Home Decor/Furniture Stores
R-wQQLyhjRuVxikC8U8Jyw,Cartoon Kingdom,N/A,dollar store,42.26066922027075,-82.96703389546632,Toy Stores
z6OhKISjh4jhMoquhjOlOw,Nojo Kicks,$$,dollar store,42.3341393644808,-83.0463855976544,Shoe Stores/Accessories/Men's Clothing
z4N60v2lbCpVINqXTiAX-Q,Nationwide-Florists,$$$,dollar store,42.3302994,-83.0472336,Florists
URTfT_eI4WUp0VvH-CK1nQ,Habitat for Humanity ReStore Farmington Hills,N/A,dollar store,42.4442,-83.32843,Furniture Stores/Donation Center
MfIXs9ZvLkonf6Gnsqlsjg,Home Depot,N/A,dollar store,42.2622147,-82.9734192,Hardware Stores
PFvBMiv50_QhRdbv_BCLcg,Bedroom Depot,N/A,dollar store,42.26074,-82.96711,Furniture Stores/Mattresses
sHwMpRzuXOr9hUiE3BubZQ,Ashley HomeStore,N/A,dollar store,42.26921,-82.99836,Furniture Stores/Outdoor Furniture Stores/Mattresses
caAkx8cqOJAMfHnYLEnAmQ,Cash For Clothes,N/A,dollar store,42.3336649,-82.9375128,Men's Clothing/Women's Clothing/Children's Clothing
lRrC581hQiITmkllE3cJSQ,Mom's Spaghetti,$$,fast food,42.338277309952325,-83.0521464133298,Italian/Sandwiches
V4by95-R4Lx9Kgz4mjRrLQ,Bucharest Grill,$,fast food,42.3385927590295,-83.0212648834069,Mediterranean/Fast Food/Middle Eastern
F_yjmNxW3vt_tg9B5uY1aA,Lafayette Coney Island,$,fast food,42.331499732033905,-83.0488542,Hot Dogs
2zHyxn8w_jIJbjibwIUgoQ,Penny Red's,$$,fast food,42.33484,-83.04825,Chicken Shop
-JQ4WEA0N8f1cfhDVpL4WA,Mister Dips,$$,fast food,42.33463439281243,-83.04833958883373,Burgers/Ice Cream & Frozen Yogurt
_VoowSRomCi9jvl0Qf4dHQ,Frenchy's Poutinery,$,fast food,42.3165791,-83.0386242,Poutineries/Fast Food
7T8cK3JxR7rdtEz-3R31EA,Shake Shack First National Building - Downtown Detroit,$$,fast food,42.33099680073567,-83.04530587479313,Burgers/Diners
d2TeKX0QOBk40BvZCRFphA,Tubby's,$,fast food,42.34116,-83.01458,Sandwiches/Fast Food
NpfZaYIxspPgqUW5VSWMfw,Chick-fil-A,$,fast food,42.351406,-83.056419,Fast Food/Chicken Shop/Salad
sLp3eqjNyweWt0K-0BTr7w,ChickP Detroit,N/A,fast food,42.3348149,-83.0502599,Salad/Wraps/Juice Bars & Smoothies
eFB-ZId9NK-6p4uwyuAwiw,Jose's Tacos,$,fast food,42.33554,-83.04668,Tacos
1CspKsXL6QnVOvmsbLByCw,Potbelly Sandwich Shop,$,fast food,42.331217069944,-83.0471724269838,Salad/Sandwiches/Fast Food
WiKKNXaHC4Zino2A1m3ftQ,Royale with Cheese,$$,fast food,42.350337903122,-83.0634118616581,Burgers
F5n71dADAgUqYPOqFkQg9Q,Rocco's Italian Deli,$$,fast food,42.3464699,-83.06157,Italian/Sandwiches/Salad
cBkQjZjXyEWDcVxdGbNW0Q,Salsarita's Fresh Mexican Grill,$,fast food,42.3294596906547,-83.0403007079346,Mexican
QVcN7M8GiXUICGLwO2IZjQ,Checker Bar,$$,fast food,42.3312894359049,-83.0440453129062,Bars/American/Burgers
wUO4TOHCf4k_hSrvDKkQjg,Gus's World Famous Fried Chicken,$,fast food,42.34799386406637,-83.06751168730584,Chicken Shop/Southern/Comfort Food
3WGrIVHVZ4RqI1-ptJsJqw,SuperCrisp,$$,fast food,42.35553,-83.06575,Fast Food/Burgers/Halal
jua4XimqQNAxYjYsyM8r9Q,Savvy Sliders,N/A,fast food,42.35475,-83.0622,Burgers/Chicken Shop/Breakfast & Brunch
oPzCqXIslnKPUOLa8LPulQ,Breadless,$$,fast food,42.34006245741628,-83.02027041984763,Gluten-Free/Sandwiches/Salad
KIgd96wBrHW5JslTjzDDzA,Jose's Tacos,N/A,fast food,42.346571,-83.03906923250804,Tacos
LVe3idG6--0HSYA4822xuw,McDonald's,$,fast food,42.352074241231,-83.0615161266178,Fast Food/Burgers/Coffee & Tea
jTqQ_DhPLC3vpqqV8Ae4Jg,McDonald's,$,fast food,42.3566996397393,-82.9878352582455,Fast Food/Burgers/Coffee & Tea
JbeFCVw4IkXK6pV6HA8O4Q,American Coney Island,$,fast food,42.3315134330861,-83.0486658781063,Diners/Hot Dogs
6JNAex5o0vbtuZk1p8N_NQ,Chipotle Mexican Grill,N/A,fast food,42.33096082187779,-83.04564279508915,Mexican/Fast Food
DY3PIwDskDu7oLKX3gXdSg,Wendy's,$,fast food,42.3457533,-83.00609855950718,Fast Food/Burgers
RLsPu818LMxJRLF7rODzGg,Jimmy John's,$,fast food,42.330003,-83.047081,Sandwiches/Delis/Fast Food
iomqeStAK1zbNTSzWu9mgA,Potbelly Sandwich Shop,$,fast food,42.328899,-83.038443,Sandwiches/Fast Food/Salad
G_um9ck9HyHdRvuDeUZ5Xw,Anita's Kitchen,N/A,fast food,42.32873249599975,-83.04617606575069,Mediterranean/Juice Bars & Smoothies/Burgers
gMu45BuiwY2wPwMzdfpAaw,White Castle,$,fast food,42.33179,-83.07294,Fast Food/Burgers
_3SXEvZRPtGpu1k_r7gM-Q,Zo's Good Burger - New Center Detroit,$,fast food,42.3672081,-83.080554,Burgers
Ow9Wq1kIF8THJOS-_dL8Kg,Food Exchange,$$,fast food,42.39004,-83.0168,Fast Food/Burgers
cu4fcy3QkbQzTyLC0IrS6w,McDonald's,$,fast food,42.3513303460426,-83.0465048,Burgers/Fast Food/Coffee & Tea
2_arAchX5g9VbUcUYLa5Qw,Bucharest Grill,$,fast food,42.3669674,-83.0686691737126,Middle Eastern/Mediterranean/Fast Food
z_Xl1wZbVk5L7i7_DIbqJA,Telway Hamburgers,$,fast food,42.33139,-83.12787,Burgers/Sandwiches
ew8mvzp_BagM2AUIzdCtiQ,Tommy's Detroit Bar & Grill,$,fast food,42.327681,-83.053576,American/Bars
H5fvH3Go2KKwGblFet8O7w,Gyro Land,$,fast food,42.3298531,-83.0404587,Food Court/Greek
WAagEMgxpCCO0CfWTeLtzQ,Condado Tacos,$$,fast food,42.34755277522229,-83.06537449999999,Bars/Tacos
2LvBZWY2805djuFQ1XgU7w,McDonald's,$,fast food,42.3678962778675,-83.0809119343758,Fast Food/Burgers/Coffee & Tea
zY1OTIDP8j1ZyepTVrT8MQ,California Burgerz,$,fast food,42.4070759,-83.0559665,Burgers
O37nAiKTTYjbkkU3mzfu-Q,McDonald's,$,fast food,42.3144824671127,-83.0350966697844,Fast Food/Burgers
MB2cxe9qe3SGvUv0ONwrXg,Boostan Cafe,$,fast food,42.3961286,-83.0488588,American/Middle Eastern/Juice Bars & Smoothies
iwa6xSsNeY1NahhJjCy3xw,Slows To Go,$$,fast food,42.349553,-83.063318,Barbeque/Caterers/Food Trucks
X5C_InLvl2PtR9gmWC1HSw,City Wings,$,fast food,42.3673375,-83.0804604,Chicken Wings
GnETF5TcaJ3v01VX8iH_Rw,Krispy Krunch Chicken,$$,fast food,42.33567,-83.04126,Cajun/Creole/Fast Food/Chicken Wings
ngur8BN72eO8vh17hW80dg,Sweetwater Tavern,$$,fast food,42.3316688537598,-83.041633605957,Bars/American/Chicken Wings
uj0R7Wvdww5H84kp5q955A,Motz’s Burgers,$,fast food,42.30272,-83.11348,Burgers
T_uoK9ntxG4jKjkX5MHJAQ,Bucharest Grill,$,fast food,42.337000974822026,-83.05668409495361,Mediterranean/Fast Food/Bars
KHlKb8cN06Ui0yVfUqfF8w,D Motown Deli & Food Truck,$$,fast food,42.36397,-83.02405,Food Trucks/Delis
nIKBtfYKZV9b3Y0KIYITug,Five Guys,N/A,fast food,42.269593,-82.998823,Burgers/Fast Food
gdZmmkM0lrobgejufFpF1g,Speedway,$,gas station,42.33266,-83.03669,Gas Stations/Convenience Stores/Coffee & Tea
mMfcqcWz8z2pZqP-ZAwbTw,Sunoco,N/A,gas station,42.329071,-83.0520172,Gas Stations/Convenience Stores
4bt4IhLNG6biTn1AEtFkxg,Mobil,$$,gas station,42.333925303823065,-83.07396737108641,Gas Stations/Convenience Stores
4IHHrxTD4wWLOPz1WUH5iA,Exxon,N/A,gas station,42.351926,-83.047249,Gas Stations
f1n91IHLqUbexYrFQ3qufA,pointe park auto,N/A,gas station,42.37642,-82.93469,Auto Repair/Gas Stations
nhz3tIFYYWgYkzcW3qK3rA,Shell,N/A,gas station,42.3543003,-83.06321287400182,Gas Stations
E9vfikY3eE-Y4hFy_KSMwg,7-Eleven,N/A,gas station,42.356038277576054,-83.0724439,Convenience Stores/Coffee & Tea/Gas Stations
c6cdrxVA6xfhtO2Y3BQLzQ,Marathon,N/A,gas station,42.331131,-83.069809,Gas Stations
9AGFEH30lkWnknrowaOYYw,Citgo - Mexican town Deli,$,gas station,42.319888,-83.095873,Gas Stations/Delis
yDllsS7w09VhueMDloesKA,Hamtramck Amoco,N/A,gas station,42.4020729064941,-83.0519866943359,Gas Stations
IFvSKXlyPAQNWi_kure7-A,Mobil,N/A,gas station,42.3616409301758,-83.0534820556641,Gas Stations
xy9-2NU807Ia_MtfqqdqRg,Big Al's Marathon,N/A,gas station,42.34413,-83.07725,Gas Stations
UxOCQjXO_C5TXcY4b3aKfQ,Zaben Venture,N/A,gas station,42.3156230896711,-83.1164807081223,Gas Stations
UFGoCirWNe65-lVsrvuDzg,Marathon,N/A,gas station,42.336768,-83.123803,Gas Stations
3FKX1XlaDf1UtpShchKGhg,Petro Canada,N/A,gas station,42.2746582,-83.0506973,Gas Stations
R1psudq9O_q0B9h-JcbLDg,Downtown Detroit Gas,N/A,gas station,42.3246803,-83.0620804,Gas Stations
ngYeZ-xr5dqkVrnaz_GXFQ,North American International Auto Show,N/A,gas station,42.3271331787109,-83.048095703125,Ticket Sales/Parking
f3W3qc_HwnouJYYu22JRFQ,Zipcar,N/A,gas station,42.33150919020259,-83.05033716298102,Car Rental/Car Share Services
CfGbdyNWus-1NAGq_AksrA,Woodward Amco,N/A,gas station,42.3650856018066,-83.0691986083984,Gas Stations
KZYqctNvlMVDlLlH9SDnDw,Garrett Auto & Truck Service,N/A,gas station,42.46759,-83.423851,Auto Repair/Commercial Truck Repair/Towing
A0uqKX6RI0mQwCKJ2dof6w,Ambassador Shellwash Centre,N/A,gas station,42.28984,-83.05898,Gas Stations
